test,answer,is_complete,t_wasp,t_solver,n_solver,n_paths,instructions
_build/nla-digbench-scaling/hard-u_unwindbound100.wat,False,False,0.53,0.32285,5,6,166290
_build/nla-digbench-scaling/hard-ll_valuebound5.wat,True,True,0.33,0.263609,9,9,26206
_build/nla-digbench-scaling/hard-ll_valuebound50.wat,True,True,17.05,16.633985,54,54,432059
_build/nla-digbench-scaling/hard-ll_valuebound2.wat,True,True,0.29,0.20756,6,6,9719
_build/nla-digbench-scaling/hard-ll_valuebound20.wat,True,True,2.66,2.497382,24,24,141115
_build/nla-digbench-scaling/hard-ll_valuebound1.wat,True,True,0.16,0.106813,5,5,5194
_build/nla-digbench-scaling/hard-ll_valuebound10.wat,True,True,0.85,0.746674,14,14,60245
_build/nla-digbench-scaling/hard-u_valuebound100.wat,True,True,34.46,33.579749,104,104,977032
_build/nla-digbench-scaling/hard-ll_unwindbound5.wat,False,False,0.1,0.047925,2,3,9571
_build/nla-digbench-scaling/hard-ll_unwindbound50.wat,False,False,0.16,0.074629,2,3,54829
_build/nla-digbench-scaling/hard-ll_unwindbound2.wat,False,False,0.05,0.021629,1,2,4828
_build/nla-digbench-scaling/hard-ll_unwindbound20.wat,False,False,0.06,0.020313,1,2,21694
_build/nla-digbench-scaling/hard-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1909
_build/nla-digbench-scaling/hard-ll_unwindbound10.wat,False,False,0.08,0.043155,2,3,14256
_build/nla-digbench-scaling/lcm1_valuebound20.wat,True,True,620.87,618.878016,259,259,1825631
_build/nla-digbench-scaling/hard2_valuebound5.wat,True,True,0.21,0.145408,7,7,25034
_build/nla-digbench-scaling/hard2_valuebound50.wat,True,True,2.78,2.437105,52,52,420452
_build/nla-digbench-scaling/hard2_valuebound2.wat,True,True,0.12,0.064557,4,4,9056
_build/nla-digbench-scaling/hard-ll_valuebound100.wat,True,True,96.19,95.252617,104,104,995269
_build/nla-digbench-scaling/hard2_valuebound20.wat,True,True,0.71,0.585528,22,22,136823
_build/nla-digbench-scaling/hard2_valuebound1.wat,True,True,0.14,0.075674,3,3,4684
_build/nla-digbench-scaling/hard2_valuebound10.wat,True,True,0.31,0.237049,12,12,58108
_build/nla-digbench-scaling/hard2_unwindbound5.wat,False,False,0.04,0.0,0,1,5561
_build/nla-digbench-scaling/hard2_unwindbound50.wat,False,False,0.19,0.107026,4,5,90009
_build/nla-digbench-scaling/hard2_unwindbound2.wat,False,False,0.03,0.0,0,1,2786
_build/nla-digbench-scaling/hard2_unwindbound20.wat,False,False,0.07,0.029486,1,2,33931
_build/nla-digbench-scaling/hard2_unwindbound1.wat,False,False,0.05,0.0,0,1,1861
_build/nla-digbench-scaling/hard2_unwindbound10.wat,False,False,0.05,0.0,0,1,9834
_build/nla-digbench-scaling/hard2_unwindbound100.wat,False,False,0.13,0.054017,2,3,109756
_build/nla-digbench-scaling/geo3-ll_valuebound5.wat,True,True,0.2,0.141846,8,8,9269
_build/nla-digbench-scaling/geo3-ll_valuebound50.wat,True,True,6.03,4.584246,53,53,634814
_build/nla-digbench-scaling/geo3-ll_valuebound2.wat,True,True,0.11,0.085515,5,5,2486
_build/nla-digbench-scaling/geo3-ll_valuebound20.wat,True,True,0.78,0.604391,23,23,108659
_build/nla-digbench-scaling/geo3-ll_valuebound1.wat,True,True,0.12,0.08631,4,4,1195
_build/nla-digbench-scaling/geo3-ll_valuebound10.wat,True,True,0.31,0.231228,13,13,30274
_build/nla-digbench-scaling/hard2_valuebound100.wat,True,True,9.57,8.82352,102,102,970087
_build/nla-digbench-scaling/geo3-ll_unwindbound5.wat,True,True,0.23,0.169147,6,6,14440
_build/nla-digbench-scaling/geo3-ll_unwindbound50.wat,True,True,6.48,5.102189,51,51,878440
_build/nla-digbench-scaling/geo3-ll_unwindbound2.wat,True,True,0.09,0.051653,3,3,4072
_build/nla-digbench-scaling/geo3-ll_unwindbound20.wat,True,True,0.73,0.549276,21,21,154840
_build/nla-digbench-scaling/geo3-ll_unwindbound1.wat,True,True,0.08,0.035904,2,2,1928
_build/nla-digbench-scaling/geo3-ll_unwindbound10.wat,True,True,0.27,0.199513,11,11,44840
_build/nla-digbench-scaling/geo3-ll_valuebound100.wat,True,True,59.63,47.587679,103,103,2481739
_build/nla-digbench-scaling/geo2-ll_valuebound5.wat,True,True,0.21,0.147744,7,7,8401
_build/nla-digbench-scaling/geo2-ll_valuebound50.wat,True,True,6.18,4.867246,52,52,610906
_build/nla-digbench-scaling/geo2-ll_valuebound2.wat,True,True,0.13,0.075148,4,4,2074
_build/nla-digbench-scaling/geo2-ll_valuebound20.wat,True,True,0.79,0.618045,22,22,103486
_build/nla-digbench-scaling/geo2-ll_valuebound1.wat,True,True,0.08,0.049083,3,3,905
_build/nla-digbench-scaling/geo2-ll_valuebound10.wat,True,True,0.32,0.249815,12,12,28346
_build/nla-digbench-scaling/geo3-ll_unwindbound100.wat,True,True,66.82,55.042114,101,101,3396440
_build/nla-digbench-scaling/geo2-ll_unwindbound5.wat,True,True,0.17,0.112534,6,6,13780
_build/nla-digbench-scaling/geo2-ll_unwindbound50.wat,True,True,6.16,5.022148,51,51,852130
_build/nla-digbench-scaling/geo2-ll_unwindbound2.wat,True,True,0.12,0.059896,3,3,3826
_build/nla-digbench-scaling/geo2-ll_unwindbound20.wat,True,True,0.7,0.536397,21,21,149680
_build/nla-digbench-scaling/geo2-ll_unwindbound1.wat,True,True,0.07,0.042556,2,2,1784
_build/nla-digbench-scaling/geo2-ll_unwindbound10.wat,True,True,0.3,0.217049,11,11,43130
_build/nla-digbench-scaling/geo2-ll_valuebound100.wat,True,True,57.75,48.47641,102,102,2396606
_build/nla-digbench-scaling/geo1-u_valuebound5.wat,False,False,0.1,0.037199,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound50.wat,False,False,0.09,0.041124,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound2.wat,False,False,0.07,0.039173,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound20.wat,False,False,0.08,0.042042,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound1.wat,False,False,0.08,0.041308,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound10.wat,False,False,0.06,0.03414,2,3,1213
_build/nla-digbench-scaling/geo1-u_valuebound100.wat,False,False,0.05,0.032621,2,3,1213
_build/nla-digbench-scaling/geo2-ll_unwindbound100.wat,True,True,63.31,53.932482,101,101,3298880
_build/nla-digbench-scaling/geo1-u_unwindbound5.wat,False,False,24.5,24.448625,4,5,8600
_build/nla-digbench-scaling/geo1-u_unwindbound50.wat,False,False,25.54,25.362975,4,5,67544
_build/nla-digbench-scaling/geo1-u_unwindbound20.wat,False,False,3.59,3.507542,2,3,14478
_build/nla-digbench-scaling/lcm2_unwindbound10.wat,True,False,899.79,888.657257,210,210,1481954
_build/nla-digbench-scaling/lcm2_unwindbound100.wat,True,False,913.66,705.781101,35,35,1264552
_build/nla-digbench-scaling/lcm1_valuebound50.wat,True,False,900.81,886.030836,255,255,2801524
_build/nla-digbench-scaling/geo1-ll_valuebound5.wat,True,True,2.49,2.446535,9,9,8647
_build/nla-digbench-scaling/geo1-u_unwindbound1.wat,False,False,92.32,92.272298,2,3,3062
_build/nla-digbench-scaling/geo1-ll_valuebound2.wat,True,True,0.39,0.348197,6,6,2425
_build/nla-digbench-scaling/geo1-ll_valuebound20.wat,True,True,117.05,116.822589,24,24,100507
_build/nla-digbench-scaling/geo1-ll_valuebound1.wat,True,True,0.14,0.108976,5,5,1251
_build/nla-digbench-scaling/geo1-ll_valuebound10.wat,True,True,15.13,15.043552,14,14,28017
_build/nla-digbench-scaling/lcm1_valuebound100.wat,True,False,898.41,884.016909,203,203,3016766
_build/nla-digbench-scaling/lcm2_unwindbound5.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/lcm2_unwindbound2.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/hard-ll_unwindbound100.wat,True,False,900.53,869.352105,113,113,3404515
_build/nla-digbench-scaling/lcm2_unwindbound1.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/geo1-u_unwindbound10.wat,True,False,942.16,50.964815,11,11,41603
_build/nla-digbench-scaling/geo1-ll_valuebound50.wat,True,False,909.91,882.352169,51,51,546655
_build/nla-digbench-scaling/geo1-u_unwindbound100.wat,True,False,993.32,365.419779,23,23,777519
_build/nla-digbench-scaling/freire2_valuebound5.wat,False,False,7.19,7.130826,2,3,3482
_build/nla-digbench-scaling/freire2_valuebound50.wat,False,False,12.82,12.729999,3,4,8983
_build/nla-digbench-scaling/freire2_valuebound2.wat,False,False,2.43,2.37666,2,3,3482
_build/nla-digbench-scaling/freire2_valuebound20.wat,False,False,3.66,3.598949,2,3,3482
_build/nla-digbench-scaling/freire2_valuebound1.wat,False,False,4.06,3.999217,2,3,3482
_build/nla-digbench-scaling/freire2_valuebound10.wat,False,False,0.05,0.0,0,1,2639
_build/nla-digbench-scaling/freire2_valuebound100.wat,False,False,0.04,0.0,0,1,2639
_build/nla-digbench-scaling/freire2_unwindbound5.wat,False,False,16.16,16.073289,3,4,21216
_build/nla-digbench-scaling/freire2_unwindbound50.wat,False,False,0.03,0.0,0,1,8714
_build/nla-digbench-scaling/freire2_unwindbound2.wat,False,False,7.57,7.485171,2,3,8299
_build/nla-digbench-scaling/freire2_unwindbound20.wat,False,False,0.06,0.0,0,1,3653
_build/nla-digbench-scaling/freire2_unwindbound1.wat,False,False,3.86,3.802197,1,2,4617
_build/nla-digbench-scaling/freire2_unwindbound10.wat,False,False,0.05,0.0,0,1,7027
_build/nla-digbench-scaling/geo1-ll_valuebound100.wat,True,False,902.34,869.237864,54,54,938077
_build/nla-digbench-scaling/freire1_valuebound5.wat,True,True,22.54,22.449078,4,4,4049
_build/nla-digbench-scaling/geo1-u_unwindbound2.wat,True,False,1339.31,0.932104,3,3,3715
_build/nla-digbench-scaling/freire1_valuebound2.wat,True,True,7.25,7.19735,3,3,2227
_build/nla-digbench-scaling/freire1_valuebound20.wat,True,True,124.21,124.101038,6,6,9190
_build/nla-digbench-scaling/freire1_valuebound1.wat,True,True,5.08,5.035261,3,3,2227
_build/nla-digbench-scaling/freire1_valuebound10.wat,True,True,50.59,50.521115,5,5,6370
_build/nla-digbench-scaling/geo1-ll_unwindbound100.wat,True,False,905.11,846.723096,33,33,899138
_build/nla-digbench-scaling/freire1_unwindbound5.wat,False,False,2.21,2.149527,1,2,5164
_build/nla-digbench-scaling/freire1_valuebound50.wat,True,True,787.76,787.611229,9,9,20644
_build/nla-digbench-scaling/freire1_unwindbound2.wat,False,False,11.3,11.248848,3,4,5722
_build/nla-digbench-scaling/freire1_unwindbound20.wat,False,False,43.4,43.281178,3,4,23146
_build/nla-digbench-scaling/freire1_unwindbound1.wat,False,False,1.09,1.034862,2,3,3265
_build/nla-digbench-scaling/freire1_unwindbound10.wat,False,False,14.27,14.18767,3,4,12076
_build/nla-digbench-scaling/freire1_unwindbound100.wat,False,False,10.27,10.219056,2,3,13249
_build/nla-digbench-scaling/fermat2-ll_valuebound5.wat,True,True,4.25,4.160119,12,12,18858
_build/nla-digbench-scaling/geo1-ll_unwindbound5.wat,,False,1800.13,0.0,0,0,0
_build/nla-digbench-scaling/fermat2-ll_valuebound2.wat,True,True,0.56,0.506901,5,5,1486
_build/nla-digbench-scaling/fermat2-ll_valuebound20.wat,True,True,83.33,82.991511,43,43,226551
_build/nla-digbench-scaling/fermat2-ll_valuebound1.wat,True,True,0.4,0.345876,4,4,1276
_build/nla-digbench-scaling/geo1-ll_unwindbound50.wat,,False,1800.24,0.0,0,0,0
_build/nla-digbench-scaling/fermat2-ll_valuebound10.wat,True,True,8.5,8.3855,19,19,40651
_build/nla-digbench-scaling/fermat2-ll_unwindbound5.wat,False,False,1.57,1.515439,2,3,4725
_build/nla-digbench-scaling/fermat2-ll_unwindbound50.wat,False,False,1.44,1.336546,2,3,37530
_build/nla-digbench-scaling/fermat2-ll_unwindbound2.wat,False,False,1.57,1.536181,2,3,2538
_build/nla-digbench-scaling/fermat2-ll_unwindbound20.wat,False,False,1.38,1.331982,2,3,15660
_build/nla-digbench-scaling/fermat2-ll_unwindbound1.wat,False,False,1.3,1.248211,2,3,1809
_build/nla-digbench-scaling/fermat2-ll_unwindbound10.wat,False,False,1.34,1.286422,2,3,8370
_build/nla-digbench-scaling/fermat2-ll_unwindbound100.wat,False,False,1.64,1.276781,2,3,73980
_build/nla-digbench-scaling/fermat1-ll_valuebound5.wat,True,True,3.64,3.532556,12,12,37299
_build/nla-digbench-scaling/geo1-ll_unwindbound20.wat,True,False,1672.46,202.891276,18,18,113079
_build/nla-digbench-scaling/fermat1-ll_valuebound2.wat,True,True,0.55,0.513286,5,5,1486
_build/nla-digbench-scaling/geo1-ll_unwindbound2.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/fermat1-ll_valuebound1.wat,True,True,0.3,0.25406,4,4,1276
_build/nla-digbench-scaling/fermat1-ll_valuebound10.wat,True,True,9.29,9.150941,19,19,80916
_build/nla-digbench-scaling/fermat1-ll_valuebound20.wat,True,True,88.03,87.412183,43,43,460995
_build/nla-digbench-scaling/fermat1-ll_unwindbound5.wat,False,False,0.46,0.41863,2,3,5309
_build/nla-digbench-scaling/fermat1-ll_unwindbound50.wat,False,False,1.59,1.492739,2,3,45944
_build/nla-digbench-scaling/freire1_unwindbound50.wat,Crash,False,495.44,0.0,0,0,0
_build/nla-digbench-scaling/fermat1-ll_unwindbound2.wat,False,False,1.51,1.452854,2,3,2600
_build/nla-digbench-scaling/fermat1-ll_unwindbound20.wat,False,False,1.61,1.538537,2,3,18854
_build/nla-digbench-scaling/fermat1-ll_unwindbound1.wat,False,False,1.6,1.554624,2,3,1974
_build/nla-digbench-scaling/fermat1-ll_unwindbound10.wat,False,False,1.52,1.460651,2,3,9824
_build/nla-digbench-scaling/fermat1-ll_unwindbound100.wat,False,False,1.8,1.491908,2,3,91094
_build/nla-digbench-scaling/egcd-ll_valuebound5.wat,True,True,2.21,2.058345,23,23,84364
_build/nla-digbench-scaling/egcd-ll_valuebound2.wat,True,True,0.2,0.152122,7,7,7684
_build/nla-digbench-scaling/geo1-ll_unwindbound1.wat,,False,1800.11,0.0,0,0,0
_build/nla-digbench-scaling/egcd-ll_valuebound1.wat,True,True,0.12,0.081853,5,5,2225
_build/nla-digbench-scaling/egcd-ll_valuebound10.wat,True,True,28.24,27.786145,67,67,414888
_build/nla-digbench-scaling/geo1-ll_unwindbound10.wat,,False,1800.17,0.0,0,0,0
_build/nla-digbench-scaling/egcd-ll_unwindbound5.wat,False,False,0.05,0.0,0,1,7180
_build/nla-digbench-scaling/egcd-ll_unwindbound50.wat,False,False,0.62,0.484867,1,2,80510
_build/nla-digbench-scaling/egcd-ll_unwindbound2.wat,False,False,0.03,0.0,0,1,3295
_build/nla-digbench-scaling/egcd-ll_unwindbound20.wat,False,False,7.06,6.944186,4,5,68950
_build/nla-digbench-scaling/egcd-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,2042
_build/nla-digbench-scaling/egcd-ll_unwindbound10.wat,False,False,0.03,0.0,0,1,13571
_build/nla-digbench-scaling/fermat2-ll_valuebound50.wat,True,True,836.82,833.766975,127,127,1400943
_build/nla-digbench-scaling/egcd3-ll_valuebound5.wat,True,True,4.68,4.453547,23,23,146133
_build/nla-digbench-scaling/freire2_unwindbound100.wat,,False,1800.25,0.0,0,0,0
_build/nla-digbench-scaling/egcd3-ll_valuebound2.wat,True,True,0.25,0.19463,7,7,13243
_build/nla-digbench-scaling/fermat1-ll_valuebound50.wat,True,True,809.58,803.919402,127,127,2913419
_build/nla-digbench-scaling/egcd3-ll_valuebound1.wat,True,True,0.14,0.098864,5,5,3429
_build/nla-digbench-scaling/egcd3-ll_valuebound10.wat,True,True,66.04,65.398666,67,67,660881
_build/nla-digbench-scaling/fermat2-ll_valuebound100.wat,True,False,899.47,866.714635,71,71,1024365
_build/nla-digbench-scaling/egcd3-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,5040
_build/nla-digbench-scaling/egcd3-ll_unwindbound50.wat,False,False,2.89,2.772695,3,4,108788
_build/nla-digbench-scaling/egcd3-ll_unwindbound2.wat,False,False,0.04,0.0,0,1,2155
_build/nla-digbench-scaling/egcd3-ll_unwindbound20.wat,False,False,0.16,0.101325,1,2,42317
_build/nla-digbench-scaling/egcd3-ll_unwindbound1.wat,False,False,0.03,0.0,0,1,1467
_build/nla-digbench-scaling/egcd3-ll_unwindbound10.wat,False,False,0.04,0.0,0,1,13537
_build/nla-digbench-scaling/egcd3-ll_unwindbound100.wat,False,False,0.53,0.105815,1,2,171876
_build/nla-digbench-scaling/egcd2-ll_valuebound5.wat,True,True,5.57,5.349633,23,23,201826
_build/nla-digbench-scaling/freire1_valuebound100.wat,True,False,1708.84,326.929073,12,12,36589
_build/nla-digbench-scaling/egcd2-ll_valuebound2.wat,True,True,0.46,0.405217,7,7,18426
_build/nla-digbench-scaling/egcd-ll_valuebound20.wat,True,True,854.02,851.266983,259,259,2411934
_build/nla-digbench-scaling/egcd2-ll_valuebound1.wat,True,True,0.2,0.158913,5,5,4790
_build/nla-digbench-scaling/fermat1-ll_valuebound100.wat,True,False,909.01,870.876832,68,68,2369841
_build/nla-digbench-scaling/egcd-ll_valuebound50.wat,True,False,897.55,885.329125,161,161,2710610
_build/nla-digbench-scaling/egcd2-ll_unwindbound5.wat,False,False,0.04,0.0,0,1,8402
_build/nla-digbench-scaling/egcd2-ll_unwindbound50.wat,False,False,0.09,0.0,0,1,105782
_build/nla-digbench-scaling/egcd2-ll_unwindbound2.wat,False,False,0.05,0.0,0,1,3423
_build/nla-digbench-scaling/egcd2-ll_valuebound10.wat,True,True,45.09,44.248156,67,67,926214
_build/nla-digbench-scaling/egcd2-ll_unwindbound1.wat,False,False,0.03,0.0,0,1,1536
_build/nla-digbench-scaling/egcd2-ll_unwindbound10.wat,False,False,0.04,0.0,0,1,19222
_build/nla-digbench-scaling/egcd2-ll_unwindbound20.wat,False,False,6.29,6.18448,5,6,75533
_build/nla-digbench-scaling/divbin_valuebound5.wat,True,True,0.29,0.21709,9,9,11259
_build/nla-digbench-scaling/egcd2-ll_unwindbound100.wat,False,False,4.3,4.094681,4,5,246596
_build/nla-digbench-scaling/divbin_valuebound2.wat,True,True,0.16,0.112264,6,6,4370
_build/nla-digbench-scaling/divbin_valuebound20.wat,True,True,1.14,1.024827,24,24,58752
_build/nla-digbench-scaling/divbin_valuebound1.wat,True,True,0.14,0.09587,5,5,2479
_build/nla-digbench-scaling/divbin_valuebound10.wat,True,True,0.42,0.350279,14,14,25362
_build/nla-digbench-scaling/divbin_valuebound50.wat,True,True,6.43,6.127713,54,54,178514
_build/nla-digbench-scaling/divbin_unwindbound5.wat,True,True,0.27,0.211627,9,9,12343
_build/nla-digbench-scaling/divbin_unwindbound50.wat,False,False,6.86,6.607124,26,27,175802
_build/nla-digbench-scaling/divbin_unwindbound2.wat,True,True,0.12,0.093335,5,5,2792
_build/nla-digbench-scaling/divbin_unwindbound20.wat,False,False,2.62,2.477124,21,22,109086
_build/nla-digbench-scaling/divbin_unwindbound1.wat,True,True,0.11,0.06718,4,4,1461
_build/nla-digbench-scaling/divbin_unwindbound10.wat,False,False,0.47,0.392322,13,14,34731
_build/nla-digbench-scaling/divbin_unwindbound100.wat,False,False,1.43,1.282732,17,18,98376
_build/nla-digbench-scaling/divbin2_valuebound5.wat,True,True,0.17,0.114686,7,7,10437
_build/nla-digbench-scaling/divbin2_valuebound50.wat,True,True,2.56,2.355177,52,52,173777
_build/nla-digbench-scaling/divbin2_valuebound2.wat,True,True,0.13,0.083095,4,4,3809
_build/nla-digbench-scaling/divbin2_valuebound20.wat,True,True,0.68,0.565848,22,22,56625
_build/nla-digbench-scaling/divbin2_valuebound1.wat,True,True,0.11,0.065186,3,3,2005
_build/nla-digbench-scaling/divbin2_valuebound10.wat,True,True,0.35,0.265981,12,12,24105
_build/nla-digbench-scaling/divbin_valuebound100.wat,True,True,25.33,24.803039,104,104,409672
_build/nla-digbench-scaling/divbin2_unwindbound5.wat,True,True,0.19,0.1422,7,7,11875
_build/nla-digbench-scaling/divbin2_valuebound100.wat,True,True,8.77,8.392573,102,102,400585
_build/nla-digbench-scaling/divbin2_unwindbound2.wat,True,True,0.09,0.052082,3,3,2504
_build/nla-digbench-scaling/egcd-ll_valuebound100.wat,True,False,901.21,880.944292,99,99,2264992
_build/nla-digbench-scaling/divbin2_unwindbound1.wat,True,True,0.05,0.032112,2,2,1218
_build/nla-digbench-scaling/divbin2_unwindbound10.wat,True,True,1.35,1.203793,33,33,118282
_build/nla-digbench-scaling/egcd-ll_unwindbound100.wat,True,False,900.29,1.91042,3,4,95923
_build/nla-digbench-scaling/dijkstra-u_valuebound5.wat,True,True,0.34,0.271664,4,4,18458
_build/nla-digbench-scaling/dijkstra-u_valuebound50.wat,True,True,2.23,2.088381,9,9,74093
_build/nla-digbench-scaling/dijkstra-u_valuebound2.wat,True,True,0.17,0.115108,3,3,9585
_build/nla-digbench-scaling/dijkstra-u_valuebound20.wat,True,True,0.78,0.690845,6,6,39002
_build/nla-digbench-scaling/dijkstra-u_valuebound1.wat,True,True,0.14,0.096604,3,3,9585
_build/nla-digbench-scaling/dijkstra-u_valuebound10.wat,True,True,0.54,0.472107,5,5,27409
_build/nla-digbench-scaling/dijkstra-u_valuebound100.wat,True,True,4.86,4.665883,12,12,117188
_build/nla-digbench-scaling/dijkstra-u_unwindbound5.wat,False,False,0.29,0.212403,4,5,12892
_build/nla-digbench-scaling/egcd3-ll_valuebound20.wat,True,False,895.94,879.757189,179,179,2342929
_build/nla-digbench-scaling/dijkstra-u_unwindbound2.wat,True,True,0.51,0.456834,4,4,6736
_build/nla-digbench-scaling/dijkstra-u_unwindbound20.wat,False,False,0.62,0.518888,2,3,37753
_build/nla-digbench-scaling/dijkstra-u_unwindbound1.wat,True,True,0.08,0.047569,3,3,2367
_build/nla-digbench-scaling/dijkstra-u_unwindbound10.wat,False,False,0.74,0.665026,4,5,22993
_build/nla-digbench-scaling/egcd3-ll_valuebound50.wat,True,False,909.45,890.388348,143,143,2161919
_build/nla-digbench-scaling/cohendiv-ll_valuebound5.wat,True,True,0.41,0.338721,9,9,24852
_build/nla-digbench-scaling/cohendiv-ll_valuebound50.wat,True,True,35.65,35.106653,54,54,683493
_build/nla-digbench-scaling/cohendiv-ll_valuebound2.wat,True,True,0.21,0.159982,6,6,7549
_build/nla-digbench-scaling/cohendiv-ll_valuebound20.wat,True,True,3.71,3.524417,24,24,181919
_build/nla-digbench-scaling/cohendiv-ll_valuebound1.wat,True,True,0.16,0.116798,5,5,3732
_build/nla-digbench-scaling/cohendiv-ll_valuebound10.wat,True,True,1.09,0.992039,14,14,66559
_build/nla-digbench-scaling/egcd3-ll_valuebound100.wat,True,False,900.14,883.39854,139,139,2277984
_build/nla-digbench-scaling/cohendiv-ll_unwindbound5.wat,True,True,0.62,0.547906,9,9,45965
_build/nla-digbench-scaling/egcd2-ll_valuebound50.wat,True,False,903.98,888.696158,152,152,4191595
_build/nla-digbench-scaling/cohendiv-ll_unwindbound2.wat,True,True,0.14,0.101437,4,4,6795
_build/nla-digbench-scaling/cohendiv-ll_valuebound100.wat,True,True,287.95,286.625122,104,104,1785645
_build/nla-digbench-scaling/cohendiv-ll_unwindbound1.wat,True,True,0.09,0.057278,3,3,2453
_build/nla-digbench-scaling/egcd2-ll_valuebound20.wat,True,False,902.73,888.95591,212,212,4168243
_build/nla-digbench-scaling/cohendiv-ll_unwindbound10.wat,True,True,16.37,16.061638,32,32,382435
_build/nla-digbench-scaling/cohencu-ll_valuebound5.wat,True,True,0.48,0.379526,7,7,46793
_build/nla-digbench-scaling/cohencu-ll_valuebound50.wat,True,True,45.04,43.341835,52,52,2086103
_build/nla-digbench-scaling/cohencu-ll_valuebound2.wat,True,True,0.2,0.142107,4,4,16823
_build/nla-digbench-scaling/cohencu-ll_valuebound20.wat,True,True,5.29,4.930762,22,22,395363
_build/nla-digbench-scaling/cohencu-ll_valuebound1.wat,True,True,0.13,0.080211,3,3,9777
_build/nla-digbench-scaling/cohencu-ll_valuebound10.wat,True,True,1.24,1.090468,12,12,126183
_build/nla-digbench-scaling/egcd2-ll_valuebound100.wat,True,False,904.03,882.5842,98,98,3823479
_build/nla-digbench-scaling/cohencu-ll_unwindbound5.wat,False,False,0.04,0.0,0,1,9891
_build/nla-digbench-scaling/cohencu-ll_unwindbound50.wat,False,False,0.19,0.041627,1,2,110294
_build/nla-digbench-scaling/cohencu-ll_unwindbound2.wat,False,False,0.04,0.0,0,1,4473
_build/nla-digbench-scaling/cohencu-ll_unwindbound20.wat,False,False,0.05,0.0,0,1,36981
_build/nla-digbench-scaling/cohencu-ll_unwindbound1.wat,False,False,0.03,0.0,0,1,2667
_build/nla-digbench-scaling/cohencu-ll_unwindbound10.wat,False,False,0.06,0.0,0,1,18921
_build/nla-digbench-scaling/cohencu-ll_unwindbound100.wat,False,False,0.32,0.106705,1,2,245744
_build/nla-digbench-scaling/bresenham-ll_valuebound5.wat,True,True,3.11,2.968412,23,23,79136
_build/nla-digbench-scaling/divbin2_unwindbound50.wat,True,False,897.36,888.205489,509,509,9365538
_build/nla-digbench-scaling/bresenham-ll_valuebound2.wat,True,True,0.39,0.327142,8,8,14866
_build/nla-digbench-scaling/divbin2_unwindbound20.wat,True,False,896.77,890.92218,619,619,4632720
_build/nla-digbench-scaling/bresenham-ll_valuebound1.wat,True,True,0.18,0.119875,5,5,6216
_build/nla-digbench-scaling/bresenham-ll_valuebound10.wat,True,True,31.34,30.905601,68,68,393386
_build/nla-digbench-scaling/cohencu-ll_valuebound100.wat,True,True,303.79,297.82926,102,102,7848003
_build/nla-digbench-scaling/bresenham-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,5241
_build/nla-digbench-scaling/bresenham-ll_unwindbound50.wat,False,False,0.06,0.0,0,1,43101
_build/nla-digbench-scaling/bresenham-ll_unwindbound2.wat,False,False,0.03,0.0,0,1,2577
_build/nla-digbench-scaling/bresenham-ll_unwindbound20.wat,False,False,0.04,0.0,0,1,17961
_build/nla-digbench-scaling/bresenham-ll_unwindbound1.wat,False,False,0.03,0.0,0,1,1689
_build/nla-digbench-scaling/bresenham-ll_unwindbound10.wat,False,False,0.04,0.0,0,1,9681
_build/nla-digbench-scaling/bresenham-ll_unwindbound100.wat,False,False,0.11,0.0,0,1,89481
_build/nla-digbench-scaling/divbin2_unwindbound100.wat,True,False,895.82,886.312868,446,446,11225880
_build/nla-digbench-scaling/dijkstra-u_unwindbound50.wat,True,False,905.07,884.653853,74,74,3769818
_build/nla-digbench-scaling/dijkstra-u_unwindbound100.wat,True,False,920.65,888.498147,75,75,3761450
_build/nla-digbench-scaling/cohendiv-ll_unwindbound50.wat,True,False,895.51,871.251834,154,154,9280856
_build/nla-digbench-scaling/cohendiv-ll_unwindbound20.wat,True,False,900.81,874.169814,164,164,4130135
_build/nla-digbench-scaling/cohendiv-ll_unwindbound100.wat,True,False,901.9,873.705035,119,119,13530202
_build/nla-digbench-scaling/bresenham-ll_valuebound50.wat,True,False,906.12,890.923719,123,123,1765041
_build/nla-digbench-scaling/bresenham-ll_valuebound20.wat,True,False,897.28,884.511535,224,224,2290381
_build/nla-digbench-scaling/bresenham-ll_valuebound100.wat,True,False,908.33,875.354175,64,64,1456216
_build/xcsp/Haystacks-19.wat,True,False,895.28,820.78196,393,393,3589562
_build/xcsp/Haystacks-18.wat,True,False,896.6,836.27502,420,420,3130868
_build/xcsp/Haystacks-17.wat,True,False,896.23,734.236808,690,690,6597989
