test,answer,is_complete,t_wasp,t_solver,n_solver,n_paths,instructions
_build/nla-digbench-scaling/hard-ll_valuebound5.wat,True,True,0.37,0.305199,9,6,25852
_build/nla-digbench-scaling/hard-ll_valuebound50.wat,True,True,18.11,17.668184,51,51,431705
_build/nla-digbench-scaling/hard-ll_valuebound2.wat,True,True,0.15,0.118321,6,3,9365
_build/nla-digbench-scaling/hard-ll_valuebound20.wat,True,True,2.78,2.6088,24,21,140761
_build/nla-digbench-scaling/hard-ll_valuebound1.wat,True,True,0.14,0.098523,5,2,4840
_build/nla-digbench-scaling/hard-ll_valuebound10.wat,True,True,0.86,0.768771,14,11,59891
_build/nla-digbench-scaling/lcm2_unwindbound20.wat,True,False,914.02,875.76088,69,69,959048
_build/nla-digbench-scaling/hard-ll_unwindbound5.wat,False,False,0.07,0.03152,1,2,7639
_build/nla-digbench-scaling/hard-ll_unwindbound50.wat,False,False,0.09,0.023352,1,2,49256
_build/nla-digbench-scaling/hard-ll_unwindbound2.wat,False,False,0.06,0.023246,1,2,4828
_build/nla-digbench-scaling/hard-ll_unwindbound20.wat,False,False,0.09,0.038088,1,2,21694
_build/nla-digbench-scaling/hard-ll_unwindbound1.wat,False,False,0.04,0.019776,1,2,3313
_build/nla-digbench-scaling/hard-ll_unwindbound10.wat,False,False,0.06,0.025671,1,2,14190
_build/nla-digbench-scaling/hard-ll_valuebound100.wat,True,True,98.0,97.056969,101,101,994915
_build/nla-digbench-scaling/hard2_valuebound5.wat,True,True,0.21,0.154482,7,6,24959
_build/nla-digbench-scaling/hard2_valuebound50.wat,True,True,2.85,2.50549,51,51,420377
_build/nla-digbench-scaling/hard2_valuebound2.wat,True,True,0.14,0.095348,4,3,8981
_build/nla-digbench-scaling/hard2_valuebound20.wat,True,True,0.73,0.598926,22,21,136748
_build/nla-digbench-scaling/hard2_valuebound1.wat,True,True,0.08,0.050701,3,2,4609
_build/nla-digbench-scaling/hard2_valuebound10.wat,True,True,0.32,0.252114,12,11,58033
_build/nla-digbench-scaling/lcm1_valuebound20.wat,True,True,577.2,575.18094,258,255,1825106
_build/nla-digbench-scaling/hard2_unwindbound5.wat,False,False,0.02,0.0,0,1,5561
_build/nla-digbench-scaling/hard2_unwindbound50.wat,False,False,0.14,0.078179,3,4,76060
_build/nla-digbench-scaling/hard2_unwindbound2.wat,False,False,0.02,0.0,0,1,2786
_build/nla-digbench-scaling/hard2_unwindbound20.wat,False,False,0.06,0.025339,1,2,32277
_build/nla-digbench-scaling/hard2_unwindbound1.wat,False,False,0.02,0.0,0,1,1861
_build/nla-digbench-scaling/hard2_unwindbound10.wat,False,False,0.02,0.0,0,1,9638
_build/nla-digbench-scaling/hard2_unwindbound100.wat,False,False,0.21,0.099284,3,4,162277
_build/nla-digbench-scaling/geo3-ll_valuebound5.wat,True,True,0.16,0.123211,7,5,8882
_build/nla-digbench-scaling/hard2_valuebound100.wat,True,True,10.1,9.318813,101,101,970012
_build/nla-digbench-scaling/geo3-ll_valuebound2.wat,True,True,0.12,0.097946,5,2,2099
_build/nla-digbench-scaling/geo3-ll_valuebound50.wat,True,True,5.74,4.344426,50,50,634427
_build/nla-digbench-scaling/geo3-ll_valuebound1.wat,True,True,0.09,0.06815,4,1,808
_build/nla-digbench-scaling/geo3-ll_valuebound20.wat,True,True,0.76,0.590197,23,20,108272
_build/nla-digbench-scaling/geo3-ll_valuebound10.wat,True,True,0.32,0.250485,13,10,29887
_build/nla-digbench-scaling/geo3-ll_unwindbound5.wat,True,True,0.15,0.105903,6,6,14440
_build/nla-digbench-scaling/geo3-ll_unwindbound50.wat,True,True,6.93,5.569362,51,51,878440
_build/nla-digbench-scaling/geo3-ll_unwindbound2.wat,True,True,0.1,0.0694,3,3,4072
_build/nla-digbench-scaling/geo3-ll_unwindbound20.wat,True,True,0.76,0.566058,21,21,154840
_build/nla-digbench-scaling/geo3-ll_unwindbound1.wat,True,True,0.09,0.060437,2,2,1928
_build/nla-digbench-scaling/geo3-ll_unwindbound10.wat,True,True,0.32,0.237413,11,11,44840
_build/nla-digbench-scaling/geo3-ll_valuebound100.wat,True,True,61.1,48.885849,102,100,2481352
_build/nla-digbench-scaling/geo2-ll_valuebound5.wat,True,True,0.16,0.125071,7,5,8197
_build/nla-digbench-scaling/geo2-ll_valuebound50.wat,True,True,5.34,4.232268,51,50,610702
_build/nla-digbench-scaling/geo2-ll_valuebound2.wat,True,True,0.1,0.076294,4,2,1870
_build/nla-digbench-scaling/geo2-ll_valuebound20.wat,True,True,0.71,0.552095,21,20,103282
_build/nla-digbench-scaling/geo2-ll_valuebound1.wat,True,True,0.07,0.049044,3,1,701
_build/nla-digbench-scaling/geo2-ll_valuebound10.wat,True,True,0.25,0.192673,11,10,28142
_build/nla-digbench-scaling/lcm2_unwindbound10.wat,True,False,898.15,892.685318,155,155,1125063
_build/nla-digbench-scaling/geo2-ll_unwindbound5.wat,True,True,0.15,0.112227,6,6,13780
_build/nla-digbench-scaling/geo2-ll_unwindbound50.wat,True,True,6.17,4.904917,51,51,852130
_build/nla-digbench-scaling/geo2-ll_unwindbound2.wat,True,True,0.09,0.057291,3,3,3826
_build/nla-digbench-scaling/geo2-ll_unwindbound20.wat,True,True,0.75,0.583504,21,21,149680
_build/nla-digbench-scaling/geo2-ll_unwindbound1.wat,True,True,0.05,0.03126,2,2,1784
_build/nla-digbench-scaling/geo2-ll_unwindbound10.wat,True,True,0.26,0.194559,11,11,43130
_build/nla-digbench-scaling/geo3-ll_unwindbound100.wat,True,True,72.01,59.676391,101,101,3396440
_build/nla-digbench-scaling/geo1-u_valuebound5.wat,False,False,0.04,0.019349,1,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound50.wat,False,False,0.06,0.038204,2,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound2.wat,False,False,0.06,0.036827,2,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound20.wat,False,False,0.04,0.019518,1,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound1.wat,False,False,0.05,0.036426,2,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound10.wat,False,False,0.05,0.033764,2,1,1009
_build/nla-digbench-scaling/geo1-u_valuebound100.wat,False,False,0.03,0.017526,1,1,1009
_build/nla-digbench-scaling/geo1-u_unwindbound5.wat,False,False,23.9,23.863996,4,5,8600
_build/nla-digbench-scaling/lcm2_unwindbound100.wat,True,False,895.83,497.009619,22,22,724251
_build/nla-digbench-scaling/geo2-ll_valuebound100.wat,True,True,55.74,46.406654,100,100,2396402
_build/nla-digbench-scaling/geo1-u_unwindbound20.wat,False,False,3.69,3.647214,2,3,14478
_build/nla-digbench-scaling/geo2-ll_unwindbound100.wat,True,True,66.33,57.024955,101,101,3298880
_build/nla-digbench-scaling/lcm1_valuebound50.wat,True,False,897.07,882.416624,245,245,2581232
_build/nla-digbench-scaling/geo1-u_unwindbound100.wat,False,False,8.32,8.266181,5,6,20761
_build/nla-digbench-scaling/geo1-ll_valuebound5.wat,True,True,2.46,2.420764,9,5,8122
_build/nla-digbench-scaling/geo1-u_unwindbound1.wat,False,False,91.99,91.875944,2,3,3062
_build/nla-digbench-scaling/geo1-ll_valuebound2.wat,True,True,0.31,0.280754,6,2,1900
_build/nla-digbench-scaling/geo1-ll_valuebound20.wat,True,True,114.97,114.661978,24,20,99982
_build/nla-digbench-scaling/geo1-ll_valuebound1.wat,True,True,0.12,0.095259,5,1,726
_build/nla-digbench-scaling/geo1-ll_valuebound10.wat,True,True,15.32,15.232887,14,10,27492
_build/nla-digbench-scaling/lcm1_valuebound100.wat,True,False,900.46,886.118801,204,200,3028880
_build/nla-digbench-scaling/lcm2_unwindbound5.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/lcm2_unwindbound2.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/hard-ll_unwindbound100.wat,True,False,895.05,873.802255,105,105,5223888
_build/nla-digbench-scaling/lcm2_unwindbound1.wat,,False,1800.11,0.0,0,0,0
_build/nla-digbench-scaling/geo1-u_unwindbound50.wat,True,False,913.47,850.582562,32,32,437314
_build/nla-digbench-scaling/geo1-ll_valuebound50.wat,True,False,915.6,886.768874,49,49,573228
_build/nla-digbench-scaling/geo1-u_unwindbound10.wat,True,False,939.17,51.607896,11,11,41603
_build/nla-digbench-scaling/freire2_valuebound5.wat,False,False,7.19,7.158057,2,2,3404
_build/nla-digbench-scaling/freire2_valuebound50.wat,False,False,11.94,11.878654,3,4,15590
_build/nla-digbench-scaling/freire2_valuebound2.wat,False,False,2.34,2.302291,2,2,3404
_build/nla-digbench-scaling/freire2_valuebound20.wat,False,False,3.52,3.488781,2,2,3404
_build/nla-digbench-scaling/freire2_valuebound1.wat,False,False,3.7,3.666833,2,2,3404
_build/nla-digbench-scaling/freire2_valuebound10.wat,False,False,7.69,7.636978,3,3,6537
_build/nla-digbench-scaling/freire2_valuebound100.wat,False,False,0.02,0.0,0,1,2639
_build/nla-digbench-scaling/freire2_unwindbound5.wat,False,False,0.02,0.0,0,1,5340
_build/nla-digbench-scaling/freire2_unwindbound50.wat,False,False,22.76,22.683648,2,3,13104
_build/nla-digbench-scaling/freire2_unwindbound2.wat,False,False,0.03,0.0,0,1,3653
_build/nla-digbench-scaling/freire2_unwindbound20.wat,False,False,72.92,72.702165,3,4,44434
_build/nla-digbench-scaling/freire2_unwindbound1.wat,False,False,3.64,3.604319,1,2,4617
_build/nla-digbench-scaling/freire2_unwindbound10.wat,False,False,0.04,0.0,0,1,7027
_build/nla-digbench-scaling/freire2_unwindbound100.wat,False,False,11.72,11.658189,2,3,11417
_build/nla-digbench-scaling/freire1_valuebound5.wat,True,True,22.98,22.930195,4,3,3971
_build/nla-digbench-scaling/geo1-ll_valuebound100.wat,True,False,912.63,883.078236,46,46,844656
_build/nla-digbench-scaling/freire1_valuebound2.wat,True,True,7.32,7.273926,3,2,2149
_build/nla-digbench-scaling/freire1_valuebound20.wat,True,True,129.29,129.218398,6,5,9112
_build/nla-digbench-scaling/freire1_valuebound1.wat,True,True,5.3,5.266325,3,2,2149
_build/nla-digbench-scaling/freire1_valuebound10.wat,True,True,52.04,51.980897,5,4,6292
_build/nla-digbench-scaling/geo1-u_unwindbound2.wat,True,False,1384.96,1.017333,3,3,3715
_build/nla-digbench-scaling/freire1_unwindbound5.wat,False,False,2.27,2.229513,1,2,5164
_build/nla-digbench-scaling/geo1-ll_unwindbound50.wat,True,False,999.55,816.322343,37,37,572147
_build/nla-digbench-scaling/freire1_unwindbound2.wat,False,False,11.45,11.395833,3,4,5722
_build/nla-digbench-scaling/freire1_unwindbound20.wat,False,False,43.83,43.717722,3,4,24598
_build/nla-digbench-scaling/freire1_unwindbound1.wat,False,False,1.05,1.017949,2,3,3265
_build/nla-digbench-scaling/freire1_unwindbound10.wat,False,False,10.07,10.016944,2,3,13249
_build/nla-digbench-scaling/freire1_unwindbound50.wat,Crash,False,473.55,0.0,0,0,0
_build/nla-digbench-scaling/fermat2-ll_valuebound5.wat,True,True,4.34,4.277803,11,8,18261
_build/nla-digbench-scaling/geo1-ll_unwindbound100.wat,True,False,930.64,862.50647,31,31,1029153
_build/nla-digbench-scaling/fermat2-ll_valuebound2.wat,True,True,0.36,0.33354,4,1,889
_build/nla-digbench-scaling/fermat2-ll_valuebound20.wat,True,True,77.42,77.097747,43,39,225954
_build/nla-digbench-scaling/fermat2-ll_valuebound1.wat,True,True,0.36,0.331949,4,1,889
_build/nla-digbench-scaling/fermat2-ll_valuebound10.wat,True,True,8.35,8.247885,18,15,40054
_build/nla-digbench-scaling/freire1_valuebound50.wat,True,True,859.15,858.982015,9,8,20566
_build/nla-digbench-scaling/fermat2-ll_unwindbound5.wat,False,False,1.48,1.445285,2,1,4500
_build/nla-digbench-scaling/fermat2-ll_unwindbound50.wat,False,False,1.4,1.308715,2,1,37305
_build/nla-digbench-scaling/fermat2-ll_unwindbound2.wat,False,False,1.34,1.308536,2,1,2313
_build/nla-digbench-scaling/fermat2-ll_unwindbound20.wat,False,False,1.37,1.330692,2,1,15435
_build/nla-digbench-scaling/fermat2-ll_unwindbound1.wat,False,False,1.37,1.34293,2,1,1584
_build/nla-digbench-scaling/fermat2-ll_unwindbound10.wat,False,False,1.41,1.370321,2,1,8145
_build/nla-digbench-scaling/fermat2-ll_unwindbound100.wat,False,False,1.66,1.306756,2,1,73755
_build/nla-digbench-scaling/fermat1-ll_valuebound5.wat,True,True,4.16,4.07207,11,8,36702
_build/nla-digbench-scaling/geo1-ll_unwindbound5.wat,,False,1800.12,0.0,0,0,0
_build/nla-digbench-scaling/fermat1-ll_valuebound2.wat,True,True,0.31,0.290044,4,1,889
_build/nla-digbench-scaling/fermat1-ll_valuebound20.wat,True,True,75.87,75.303488,43,39,460398
_build/nla-digbench-scaling/fermat1-ll_valuebound1.wat,True,True,0.33,0.307164,4,1,889
_build/nla-digbench-scaling/fermat1-ll_valuebound10.wat,True,True,8.96,8.824524,18,15,80319
_build/nla-digbench-scaling/geo1-ll_unwindbound20.wat,True,False,1660.21,196.722694,16,16,112926
_build/nla-digbench-scaling/fermat1-ll_unwindbound5.wat,False,False,1.47,1.432453,2,1,5084
_build/nla-digbench-scaling/fermat1-ll_unwindbound50.wat,False,False,1.49,1.413343,2,1,45719
_build/nla-digbench-scaling/fermat1-ll_unwindbound2.wat,False,False,1.43,1.406085,2,1,2375
_build/nla-digbench-scaling/fermat1-ll_unwindbound20.wat,False,False,1.36,1.318316,2,1,18629
_build/nla-digbench-scaling/fermat1-ll_unwindbound1.wat,False,False,1.32,1.293411,2,1,1749
_build/nla-digbench-scaling/fermat1-ll_unwindbound10.wat,False,False,1.32,1.282848,2,1,9599
_build/nla-digbench-scaling/fermat1-ll_unwindbound100.wat,False,False,1.65,1.348994,2,1,90869
_build/nla-digbench-scaling/egcd-ll_valuebound5.wat,True,True,1.98,1.856059,23,19,83839
_build/nla-digbench-scaling/geo1-ll_unwindbound2.wat,,False,1800.11,0.0,0,0,0
_build/nla-digbench-scaling/egcd-ll_valuebound2.wat,True,True,0.15,0.114009,7,3,7159
_build/nla-digbench-scaling/geo1-ll_unwindbound1.wat,,False,1800.11,0.0,0,0,0
_build/nla-digbench-scaling/egcd-ll_valuebound1.wat,True,True,0.12,0.094653,5,1,1700
_build/nla-digbench-scaling/fermat2-ll_valuebound50.wat,True,True,797.72,794.718727,125,123,1400346
_build/nla-digbench-scaling/egcd-ll_valuebound10.wat,True,True,34.02,33.54011,67,63,414363
_build/nla-digbench-scaling/egcd-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,7138
_build/nla-digbench-scaling/egcd-ll_unwindbound50.wat,False,False,0.57,0.38886,1,2,78739
_build/nla-digbench-scaling/egcd-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,3316
_build/nla-digbench-scaling/egcd-ll_unwindbound20.wat,False,False,4.21,4.141333,1,2,38594
_build/nla-digbench-scaling/egcd-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,2021
_build/nla-digbench-scaling/egcd-ll_unwindbound10.wat,False,False,0.13,0.091296,1,2,20611
_build/nla-digbench-scaling/geo1-ll_unwindbound10.wat,,False,1800.16,0.0,0,0,0
_build/nla-digbench-scaling/egcd3-ll_valuebound5.wat,True,True,3.48,3.321424,23,19,145608
_build/nla-digbench-scaling/fermat1-ll_valuebound50.wat,True,True,796.77,791.037032,125,123,2912822
_build/nla-digbench-scaling/egcd3-ll_valuebound2.wat,True,True,0.17,0.136465,7,3,12718
_build/nla-digbench-scaling/fermat2-ll_valuebound100.wat,True,False,903.94,878.354093,61,59,871366
_build/nla-digbench-scaling/egcd3-ll_valuebound1.wat,True,True,0.09,0.065628,4,1,2904
_build/nla-digbench-scaling/egcd3-ll_valuebound10.wat,True,True,63.11,62.482819,67,63,660356
_build/nla-digbench-scaling/freire1_valuebound100.wat,True,False,1800.14,326.929073,12,12,36589
_build/nla-digbench-scaling/egcd3-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,5398
_build/nla-digbench-scaling/egcd3-ll_unwindbound50.wat,False,False,0.62,0.526331,1,2,89370
_build/nla-digbench-scaling/egcd3-ll_unwindbound2.wat,False,False,0.02,0.0,0,1,2155
_build/nla-digbench-scaling/egcd3-ll_unwindbound20.wat,False,False,0.14,0.096872,1,2,45143
_build/nla-digbench-scaling/egcd3-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1467
_build/nla-digbench-scaling/egcd3-ll_unwindbound10.wat,False,False,0.07,0.030001,1,2,20315
_build/nla-digbench-scaling/egcd3-ll_unwindbound100.wat,False,False,1.18,0.439389,1,2,161300
_build/nla-digbench-scaling/egcd2-ll_valuebound5.wat,True,True,5.72,5.495492,23,19,201301
_build/nla-digbench-scaling/egcd-ll_valuebound20.wat,True,True,727.33,724.763052,258,255,2411409
_build/nla-digbench-scaling/egcd2-ll_valuebound2.wat,True,True,0.51,0.457312,7,3,17901
_build/nla-digbench-scaling/fermat1-ll_valuebound100.wat,True,False,895.06,878.731244,65,63,2243281
_build/nla-digbench-scaling/egcd2-ll_valuebound1.wat,True,True,0.2,0.160111,5,1,4265
_build/nla-digbench-scaling/egcd2-ll_valuebound10.wat,True,True,49.02,48.150358,67,63,925689
_build/nla-digbench-scaling/egcd-ll_valuebound50.wat,True,False,901.23,888.616593,134,131,2335863
_build/nla-digbench-scaling/egcd2-ll_unwindbound5.wat,False,False,0.02,0.0,0,1,8402
_build/nla-digbench-scaling/egcd2-ll_unwindbound50.wat,False,False,1.32,1.195336,1,2,136207
_build/nla-digbench-scaling/egcd2-ll_unwindbound2.wat,False,False,0.03,0.0,0,1,3423
_build/nla-digbench-scaling/egcd2-ll_unwindbound20.wat,False,False,1.73,1.655784,1,2,72703
_build/nla-digbench-scaling/egcd2-ll_unwindbound1.wat,False,False,0.02,0.0,0,1,1536
_build/nla-digbench-scaling/egcd2-ll_unwindbound10.wat,False,False,0.03,0.0,0,1,15642
_build/nla-digbench-scaling/egcd2-ll_unwindbound100.wat,False,False,24.54,10.723309,2,3,340874
_build/nla-digbench-scaling/divbin_valuebound5.wat,True,True,0.21,0.165655,9,6,10884
_build/nla-digbench-scaling/divbin_valuebound50.wat,True,True,5.33,5.101605,54,51,178139
_build/nla-digbench-scaling/divbin_valuebound2.wat,True,True,0.17,0.130413,6,3,3995
_build/nla-digbench-scaling/divbin_valuebound20.wat,True,True,1.11,1.001612,24,21,58377
_build/nla-digbench-scaling/divbin_valuebound1.wat,True,True,0.1,0.075212,4,2,2104
_build/nla-digbench-scaling/divbin_valuebound10.wat,True,True,0.39,0.330204,14,11,24987
_build/nla-digbench-scaling/divbin_valuebound100.wat,True,True,25.53,25.018399,101,101,409297
_build/nla-digbench-scaling/divbin_unwindbound5.wat,True,True,0.18,0.145679,7,7,12190
_build/nla-digbench-scaling/divbin_unwindbound50.wat,False,False,8.52,8.136649,20,21,160304
_build/nla-digbench-scaling/freire1_unwindbound100.wat,False,False,1800.22,10.219056,2,3,13249
_build/nla-digbench-scaling/divbin_unwindbound2.wat,True,True,0.09,0.061911,3,3,2639
_build/nla-digbench-scaling/divbin_unwindbound1.wat,True,True,0.05,0.033009,2,2,1308
_build/nla-digbench-scaling/divbin_unwindbound10.wat,False,False,2.12,1.993202,26,27,95648
_build/nla-digbench-scaling/divbin_unwindbound20.wat,False,False,2.66,2.533123,19,20,108933
_build/nla-digbench-scaling/divbin2_valuebound5.wat,True,True,0.18,0.135897,7,6,10362
_build/nla-digbench-scaling/divbin_unwindbound100.wat,False,False,2.44,1.426552,8,9,125567
_build/nla-digbench-scaling/divbin2_valuebound2.wat,True,True,0.11,0.080932,4,3,3734
_build/nla-digbench-scaling/divbin2_valuebound50.wat,True,True,2.46,2.261128,51,51,173702
_build/nla-digbench-scaling/divbin2_valuebound20.wat,True,True,0.61,0.525936,22,21,56550
_build/nla-digbench-scaling/divbin2_valuebound1.wat,True,True,0.08,0.049686,3,2,1930
_build/nla-digbench-scaling/divbin2_valuebound10.wat,True,True,0.29,0.230363,12,11,24030
_build/nla-digbench-scaling/divbin2_unwindbound5.wat,True,True,0.15,0.107901,7,7,11875
_build/nla-digbench-scaling/divbin2_valuebound100.wat,True,True,8.93,8.53733,101,101,400510
_build/nla-digbench-scaling/divbin2_unwindbound2.wat,True,True,0.07,0.05025,3,3,2504
_build/nla-digbench-scaling/egcd-ll_valuebound100.wat,True,False,896.85,880.872926,114,111,2107198
_build/nla-digbench-scaling/divbin2_unwindbound1.wat,True,True,0.07,0.050151,2,2,1218
_build/nla-digbench-scaling/divbin2_unwindbound10.wat,True,True,1.37,1.2258,33,33,118282
_build/nla-digbench-scaling/egcd-ll_unwindbound100.wat,True,False,895.19,1.101171,1,2,107902
_build/nla-digbench-scaling/dijkstra-u_valuebound5.wat,True,True,0.31,0.256427,4,3,18383
_build/nla-digbench-scaling/dijkstra-u_valuebound50.wat,True,True,2.22,2.103079,8,8,74018
_build/nla-digbench-scaling/dijkstra-u_valuebound2.wat,True,True,0.14,0.106838,3,2,9510
_build/nla-digbench-scaling/dijkstra-u_valuebound20.wat,True,True,0.75,0.671134,6,5,38927
_build/nla-digbench-scaling/dijkstra-u_valuebound1.wat,True,True,0.16,0.117497,3,2,9510
_build/nla-digbench-scaling/dijkstra-u_valuebound10.wat,True,True,0.48,0.416461,5,4,27334
_build/nla-digbench-scaling/dijkstra-u_valuebound100.wat,True,True,4.65,4.471016,11,11,117113
_build/nla-digbench-scaling/dijkstra-u_unwindbound5.wat,False,False,0.26,0.214071,3,4,12835
_build/nla-digbench-scaling/egcd3-ll_valuebound50.wat,True,False,905.34,888.838188,152,149,2252625
_build/nla-digbench-scaling/dijkstra-u_unwindbound2.wat,True,True,0.19,0.147104,3,3,6679
_build/nla-digbench-scaling/dijkstra-u_unwindbound20.wat,False,False,0.22,0.15025,1,2,37696
_build/nla-digbench-scaling/dijkstra-u_unwindbound1.wat,True,True,0.07,0.037249,2,2,2310
_build/nla-digbench-scaling/dijkstra-u_unwindbound10.wat,False,False,1.67,1.579952,5,6,47897
_build/nla-digbench-scaling/egcd3-ll_valuebound20.wat,True,False,905.6,886.690829,187,183,2423930
_build/nla-digbench-scaling/cohendiv-ll_valuebound5.wat,True,True,0.35,0.296832,9,6,24498
_build/nla-digbench-scaling/cohendiv-ll_valuebound50.wat,True,True,34.54,34.008719,54,51,683139
_build/nla-digbench-scaling/cohendiv-ll_valuebound2.wat,True,True,0.17,0.127434,6,3,7195
_build/nla-digbench-scaling/cohendiv-ll_valuebound20.wat,True,True,3.65,3.475573,24,21,181565
_build/nla-digbench-scaling/cohendiv-ll_valuebound1.wat,True,True,0.16,0.114076,5,2,3378
_build/nla-digbench-scaling/cohendiv-ll_valuebound10.wat,True,True,1.0,0.90492,14,11,66205
_build/nla-digbench-scaling/egcd3-ll_valuebound100.wat,True,False,906.4,889.417602,131,131,2208032
_build/nla-digbench-scaling/cohendiv-ll_unwindbound5.wat,True,True,0.48,0.422736,8,8,45899
_build/nla-digbench-scaling/cohendiv-ll_valuebound100.wat,True,True,250.71,249.398112,101,101,1785291
_build/nla-digbench-scaling/cohendiv-ll_unwindbound2.wat,True,True,0.09,0.057488,3,3,6729
_build/nla-digbench-scaling/egcd2-ll_valuebound50.wat,True,False,900.28,884.589886,159,156,4578800
_build/nla-digbench-scaling/cohendiv-ll_unwindbound1.wat,True,True,0.05,0.032155,2,2,2387
_build/nla-digbench-scaling/cohendiv-ll_unwindbound10.wat,True,True,15.64,15.345269,31,31,382369
_build/nla-digbench-scaling/egcd2-ll_valuebound20.wat,True,False,895.04,890.686973,230,227,4474675
_build/nla-digbench-scaling/cohencu-ll_valuebound5.wat,True,True,0.48,0.404274,7,6,46694
_build/nla-digbench-scaling/cohencu-ll_valuebound50.wat,True,True,48.66,46.894562,52,51,2086004
_build/nla-digbench-scaling/cohencu-ll_valuebound2.wat,True,True,0.21,0.149838,4,3,16724
_build/nla-digbench-scaling/cohencu-ll_valuebound20.wat,True,True,5.05,4.658871,22,21,395264
_build/nla-digbench-scaling/cohencu-ll_valuebound1.wat,True,True,0.12,0.077469,3,2,9678
_build/nla-digbench-scaling/cohencu-ll_valuebound10.wat,True,True,1.26,1.108181,12,11,126084
_build/nla-digbench-scaling/egcd2-ll_valuebound100.wat,True,False,910.35,888.004907,120,120,4586290
_build/nla-digbench-scaling/cohencu-ll_unwindbound5.wat,False,False,0.03,0.0,0,1,9891
_build/nla-digbench-scaling/cohencu-ll_unwindbound50.wat,False,False,0.22,0.100344,1,2,155444
_build/nla-digbench-scaling/cohencu-ll_unwindbound2.wat,False,False,0.03,0.0,0,1,4473
_build/nla-digbench-scaling/cohencu-ll_unwindbound20.wat,False,False,0.21,0.120153,2,3,89695
_build/nla-digbench-scaling/cohencu-ll_unwindbound1.wat,False,False,0.03,0.0,0,1,2667
_build/nla-digbench-scaling/cohencu-ll_unwindbound10.wat,False,False,0.03,0.0,0,1,18921
_build/nla-digbench-scaling/cohencu-ll_unwindbound100.wat,False,False,0.56,0.318793,1,2,343268
_build/nla-digbench-scaling/bresenham-ll_valuebound5.wat,True,True,2.99,2.863766,23,21,78932
_build/nla-digbench-scaling/divbin2_unwindbound50.wat,True,False,895.03,886.254324,801,801,14697796
_build/nla-digbench-scaling/bresenham-ll_valuebound2.wat,True,True,0.33,0.281965,8,6,14662
_build/nla-digbench-scaling/divbin2_unwindbound20.wat,True,False,896.35,890.617369,626,626,4716766
_build/nla-digbench-scaling/bresenham-ll_valuebound1.wat,True,True,0.16,0.122668,5,3,6012
_build/nla-digbench-scaling/bresenham-ll_valuebound10.wat,True,True,32.04,31.567217,68,66,393182
_build/nla-digbench-scaling/divbin2_unwindbound100.wat,True,False,896.71,886.949143,525,525,12695886
_build/nla-digbench-scaling/bresenham-ll_unwindbound5.wat,False,False,0.37,0.32643,7,8,24675
_build/nla-digbench-scaling/bresenham-ll_unwindbound50.wat,False,False,4.43,4.244749,2,3,127693
_build/nla-digbench-scaling/bresenham-ll_unwindbound2.wat,False,False,0.13,0.093191,3,4,7559
_build/nla-digbench-scaling/bresenham-ll_unwindbound20.wat,False,False,0.93,0.878345,1,2,36795
_build/nla-digbench-scaling/bresenham-ll_unwindbound1.wat,False,False,0.07,0.042164,2,3,4353
_build/nla-digbench-scaling/bresenham-ll_unwindbound10.wat,False,False,0.03,0.0,0,1,9681
_build/nla-digbench-scaling/cohencu-ll_valuebound100.wat,True,True,305.86,299.941209,101,101,7847904
_build/nla-digbench-scaling/bresenham-ll_unwindbound100.wat,False,False,12.52,12.257499,2,3,146381
_build/nla-digbench-scaling/dijkstra-u_unwindbound50.wat,True,False,904.4,872.677272,67,67,3448185
_build/nla-digbench-scaling/dijkstra-u_unwindbound100.wat,True,False,900.46,866.555879,72,72,3733601
_build/nla-digbench-scaling/cohendiv-ll_unwindbound50.wat,True,False,895.73,877.325999,179,179,11899659
_build/nla-digbench-scaling/cohendiv-ll_unwindbound20.wat,True,False,896.26,888.649051,165,165,4172475
_build/nla-digbench-scaling/cohendiv-ll_unwindbound100.wat,True,False,904.42,883.423291,103,102,5489996
_build/nla-digbench-scaling/bresenham-ll_valuebound50.wat,True,False,905.09,880.286432,124,122,2228062
_build/nla-digbench-scaling/bresenham-ll_valuebound20.wat,True,False,902.44,890.809159,219,217,2228427
_build/nla-digbench-scaling/bresenham-ll_valuebound100.wat,True,False,914.8,889.135237,89,89,1728532
_build/xcsp/Haystacks-19.wat,True,False,930.96,858.590661,372,1,36140
_build/xcsp/Haystacks-17.wat,True,False,922.65,886.078363,314,1,35612
_build/xcsp/Haystacks-18.wat,True,False,942.1,887.739626,597,1,67142
_build/xcsp/Haystacks-16.wat,True,False,918.89,875.598097,328,1,33302
_build/xcsp/Haystacks-07.wat,True,True,20.61,20.330039,93,1,8735
